symbol,endDate,three
300927.SZ,20250630,0.114138946
605555.SS,20250630,0.11412181
300793.SZ,20250630,0.11384024
603519.SS,20250630,0.11332123
688336.SS,20250630,0.11280458
003010.SZ,20250630,0.112726256
000301.SZ,20250630,0.112617806
600386.SS,20250630,0.11255358
600169.SS,20250630,0.11253457
600509.SS,20250630,0.112364694
002884.SZ,20250630,0.11231865
002563.SZ,20250630,0.11149119
002987.SZ,20250630,0.11140029
002549.SZ,20250630,0.11131166
600515.SS,20250630,0.11127196
002060.SZ,20250630,0.11113374
601066.SS,20250630,0.111048564
002976.SZ,20250630,0.11081688
601233.SS,20250630,0.11081393
601111.SS,20250630,0.11072613
002582.SZ,20250630,0.11049844
600939.SS,20250630,0.110261425
300816.SZ,20250630,0.10972564
002905.SZ,20250630,0.109468475
002580.SZ,20250630,0.10928707
600556.SS,20250630,0.108731106
002373.SZ,20250630,0.10823946
002358.SZ,20250630,0.10810159
601137.SS,20250630,0.10797219
000767.SZ,20250630,0.10780345
300735.SZ,20250630,0.107513085
600476.SS,20250630,0.10705088
600606.SS,20250630,0.10681604
300856.SZ,20250630,0.10675882
600888.SS,20250630,0.10669218
002998.SZ,20250630,0.10668473
601933.SS,20250630,0.10659613
002562.SZ,20250630,0.10653673
603767.SS,20250630,0.10628705
300834.SZ,20250630,0.106171355
600869.SS,20250630,0.10608314
301007.SZ,20250630,0.10542707
002559.SZ,20250630,0.10531752
600987.SS,20250630,0.10500322
603186.SS,20250630,0.10494076
600810.SS,20250630,0.10489826
603587.SS,20250630,0.10489078
600629.SS,20250630,0.10420202
688589.SS,20250630,0.10411142
600820.SS,20250630,0.10394131
000020.SZ,20250630,0.10371564
003021.SZ,20250630,0.10338853
688182.SS,20250630,0.1032816
601611.SS,20250630,0.10320337
002564.SZ,20250630,0.103151456
603393.SS,20250630,0.10310121
600821.SS,20250630,0.10250948
002357.SZ,20250630,0.10242422
600707.SS,20250630,0.10236488
002671.SZ,20250630,0.10158919
601011.SS,20250630,0.10142882
603733.SS,20250630,0.10103108
300606.SZ,20250630,0.10051821
600332.SS,20250630,0.1005059
300494.SZ,20250630,0.100070104
001223.SZ,20250630,0.09986262
603313.SS,20250630,0.09971441
000828.SZ,20250630,0.09962569
001358.SZ,20250630,0.09873836
600778.SS,20250630,0.09872998
300658.SZ,20250630,0.09857462
300756.SZ,20250630,0.098494336
002560.SZ,20250630,0.09830062
002039.SZ,20250630,0.098284826
000766.SZ,20250630,0.09824334
300607.SZ,20250630,0.097705886
603797.SS,20250630,0.097288474
600467.SS,20250630,0.09709321
300755.SZ,20250630,0.09679262
605258.SS,20250630,0.096558645
601500.SS,20250630,0.096538976
688067.SS,20250630,0.09649284
600180.SS,20250630,0.095813945
300568.SZ,20250630,0.09573777
300535.SZ,20250630,0.09562661
603618.SS,20250630,0.09524073
688819.SS,20250630,0.095231935
001979.SZ,20250630,0.094950154
002918.SZ,20250630,0.09494083
000812.SZ,20250630,0.09491561
300882.SZ,20250630,0.09491162
600749.SS,20250630,0.09490596
300869.SZ,20250630,0.09449981
600679.SS,20250630,0.09439568
601801.SS,20250630,0.09425481
300969.SZ,20250630,0.09419106
601519.SS,20250630,0.0940216
300003.SZ,20250630,0.09401114
603801.SS,20250630,0.0937676
603886.SS,20250630,0.09359078
600036.SS,20250630,0.09350686
002090.SZ,20250630,0.093372986
600460.SS,20250630,0.093321875
300886.SZ,20250630,0.09322642
603339.SS,20250630,0.09320836
600053.SS,20250630,0.093103096
300640.SZ,20250630,0.09305461
600739.SS,20250630,0.092994526
002102.SZ,20250630,0.09262808
003012.SZ,20250630,0.09244566
600376.SS,20250630,0.09225814
000032.SZ,20250630,0.09204672
688611.SS,20250630,0.09184675
600638.SS,20250630,0.09165637
000778.SZ,20250630,0.091479555
600605.SS,20250630,0.091429755
000685.SZ,20250630,0.09102745
002160.SZ,20250630,0.09091742
002135.SZ,20250630,0.09052487
300322.SZ,20250630,0.090345964
600257.SS,20250630,0.089598134
300460.SZ,20250630,0.08904822
600242.SS,20230331,0.088783816
600363.SS,20250630,0.08876912
601069.SS,20250630,0.08857091
002758.SZ,20250630,0.0884258
002753.SZ,20250630,0.087995276
300220.SZ,20250630,0.08758943
300792.SZ,20250630,0.08753042
300011.SZ,20250630,0.08745389
300613.SZ,20250630,0.0873477
300491.SZ,20250630,0.0872979
603600.SS,20250630,0.08716436
605006.SS,20250630,0.08695285
600960.SS,20250630,0.086575076
002658.SZ,20250630,0.08651635
300180.SZ,20250630,0.08598071
002075.SZ,20250630,0.08568947
002637.SZ,20250630,0.08560912
002042.SZ,20250630,0.08558227
000035.SZ,20250630,0.08550458
002120.SZ,20250630,0.0853951
300773.SZ,20250630,0.08528592
300840.SZ,20250630,0.085161015
002058.SZ,20250630,0.084933415
605580.SS,20250630,0.084901154
002731.SZ,20250630,0.08484554
300900.SZ,20250630,0.08472544
603900.SS,20250630,0.084539816
600052.SS,20250630,0.08442828
603355.SS,20250630,0.08427133
300412.SZ,20250630,0.08412458
605050.SS,20250630,0.08326061
002252.SZ,20250630,0.08308761
688135.SS,20250630,0.082784936
300942.SZ,20250630,0.082753465
600513.SS,20250630,0.08269474
603348.SS,20250630,0.08267775
000961.SZ,20240331,0.08246863
300254.SZ,20250630,0.08210392
688669.SS,20250630,0.08195959
000544.SZ,20250630,0.08189216
600704.SS,20250630,0.081346825
600706.SS,20250630,0.081302986
603386.SS,20250630,0.080971375
001379.SZ,20250630,0.0809336
000070.SZ,20250630,0.080925986
003043.SZ,20250630,0.07967216
003028.SZ,20250630,0.079566345
002468.SZ,20250630,0.07904567
603168.SS,20250630,0.078935236
000050.SZ,20250630,0.07857953
002775.SZ,20250630,0.078418896
301205.SZ,20250630,0.07839064
600425.SS,20250630,0.077531114
002449.SZ,20250630,0.07747921
001205.SZ,20250630,0.07713285
688283.SS,20250630,0.07711579
600323.SS,20250630,0.077089265
300326.SZ,20250630,0.07663147
002048.SZ,20250630,0.07617813
600602.SS,20250630,0.074290216
002893.SZ,20250630,0.0742567
600058.SS,20250630,0.074027106
600663.SS,20250630,0.07397619
002973.SZ,20250630,0.07360327
002079.SZ,20250630,0.07336688
002961.SZ,20250630,0.0729447
000831.SZ,20250630,0.072926864
600198.SS,20250630,0.07255413
002407.SZ,20250630,0.072411
300876.SZ,20250630,0.07237844
002730.SZ,20250630,0.07226814
300343.SZ,20250630,0.07172994
002319.SZ,20250630,0.071673855
600649.SS,20250630,0.07161102
300453.SZ,20250630,0.071546674
603810.SS,20250630,0.07149437
002205.SZ,20250630,0.07141025
600221.SS,20250630,0.071337834
000915.SZ,20250630,0.071073115
300501.SZ,20250630,0.07106352
603598.SS,20250630,0.071033224
688312.SS,20250630,0.0707276
601211.SS,20250630,0.070349604
603466.SS,20250630,0.06987035
688378.SS,20250630,0.06948827
601368.SS,20250630,0.069471136
300399.SZ,20250630,0.0693347
002466.SZ,20250630,0.06933001
601226.SS,20250630,0.06918517
300430.SZ,20250630,0.06912629
300339.SZ,20250630,0.06887813
600684.SS,20250630,0.068486795
601008.SS,20250630,0.068485275
300265.SZ,20250630,0.06725235
300224.SZ,20250630,0.066455424
301113.SZ,20250630,0.066420555
600880.SS,20250630,0.06603919
002792.SZ,20250630,0.06601673
688001.SS,20250630,0.06581892
000701.SZ,20250630,0.065763876
600898.SS,20240930,0.06568782
002606.SZ,20250630,0.06551899
300016.SZ,20250630,0.06547956
688333.SS,20250630,0.06536572
300800.SZ,20250630,0.06520532
002051.SZ,20250630,0.064987645
600775.SS,20250630,0.0640118
000785.SZ,20250630,0.06389314
000096.SZ,20250630,0.06361812
000558.SZ,20250630,0.06350121
603901.SS,20250630,0.06307985
605222.SS,20250630,0.0630382
600877.SS,20250630,0.06280221
002842.SZ,20250630,0.06205304
300648.SZ,20250630,0.061762497
605589.SS,20250630,0.06132239
600229.SS,20250630,0.061236277
688303.SS,20250630,0.060915068
002557.SZ,20250630,0.060739517
603530.SS,20250630,0.06065242
300062.SZ,20250630,0.060571074
000089.SZ,20250630,0.059530437
300585.SZ,20250630,0.05951567
300477.SZ,20250630,0.05946161
600495.SS,20250630,0.059439138
000751.SZ,20250630,0.059389934
688568.SS,20250630,0.059218243
002786.SZ,20250630,0.05847527
601678.SS,20250630,0.058316424
600874.SS,20250630,0.058237404
002400.SZ,20250630,0.058171898
300165.SZ,20250630,0.058150187
603300.SS,20250630,0.057925895
688234.SS,20250630,0.057588696
688601.SS,20250630,0.05731982
600032.SS,20250630,0.0572329
600846.SS,20250630,0.057225928
600208.SS,20250630,0.057111114
603303.SS,20250630,0.056884855
002045.SZ,20250630,0.056805864
002185.SZ,20250630,0.056506112
300677.SZ,20250630,0.056434795
688385.SS,20250630,0.056427702
601618.SS,20250630,0.056318536
002726.SZ,20250630,0.055325955
000965.SZ,20250630,0.05517289
002175.SZ,20250630,0.055097476
003035.SZ,20250630,0.05489412
000989.SZ,20250630,0.05461839
300966.SZ,20250630,0.05441296
605299.SS,20250630,0.05419895
002471.SZ,20250630,0.053968504
300383.SZ,20250630,0.053660378
002757.SZ,20250630,0.053607658
000807.SZ,20250630,0.053425968
603131.SS,20250630,0.053337976
000002.SZ,20250630,0.053271607
301137.SZ,20250630,0.052616373
002659.SZ,20250630,0.052408233
301151.SZ,20250630,0.052357435
000919.SZ,20250630,0.052324206
300137.SZ,20250630,0.052064106
003016.SZ,20250630,0.0518602
002573.SZ,20250630,0.05150138
002863.SZ,20250630,0.051261604
002304.SZ,20250630,0.05067189
000839.SZ,20250630,0.050289735
600654.SS,20250630,0.050032407
300300.SZ,20250630,0.049844936
603213.SS,20250630,0.049833044
300233.SZ,20250630,0.049825087
601566.SS,20250630,0.049602225
603085.SS,20250630,0.049571186
601118.SS,20250630,0.04953009
688711.SS,20250630,0.049420863
688616.SS,20250630,0.049195215
000755.SZ,20250630,0.049103573
002101.SZ,20250630,0.049034253
603808.SS,20250630,0.04872997
600776.SS,20250630,0.048599705
600455.SS,20250630,0.047888488
000717.SZ,20250630,0.04785055
000718.SZ,20250630,0.047719717
000601.SZ,20250630,0.047504053
603579.SS,20250630,0.047305346
002166.SZ,20250630,0.04641606
600251.SS,20250630,0.046311542
300032.SZ,20250630,0.045822516
601949.SS,20250630,0.04556468
600410.SS,20250630,0.04536538
300798.SZ,20250630,0.04528077
601169.SS,20250630,0.045122594
600805.SS,20250630,0.04445888
000595.SZ,20250630,0.04440488
603196.SS,20250630,0.04424447
002552.SZ,20250630,0.04381703
603108.SS,20250630,0.04333724
603701.SS,20250630,0.043192312
002314.SZ,20250630,0.04261005
300707.SZ,20250630,0.042585075
300218.SZ,20250630,0.042455062
300815.SZ,20250630,0.042414322
601658.SS,20250630,0.042404696
300857.SZ,20250630,0.042190507
603533.SS,20250630,0.04185459
000838.SZ,20250630,0.041849688
300803.SZ,20250630,0.04151255
002395.SZ,20250630,0.041496947
000816.SZ,20250630,0.041325375
600145.SS,20210930,0.041209772
000537.SZ,20250630,0.04109879
600783.SS,20250630,0.040957004
002522.SZ,20250630,0.04043813
002695.SZ,20250630,0.040354237
603012.SS,20250630,0.04034348
300058.SZ,20250630,0.039958477
688171.SS,20250630,0.039458483
600148.SS,20250630,0.03929846
001217.SZ,20250630,0.038819745
002554.SZ,20250630,0.038759395
600265.SS,20250630,0.038715854
002251.SZ,20250630,0.038704783
002161.SZ,20250630,0.03852032
002892.SZ,20250630,0.03737536
603838.SS,20250630,0.037257776
600100.SS,20250630,0.037256807
002295.SZ,20250630,0.037072733
600235.SS,20250630,0.037013218
002016.SZ,20250630,0.037002012
688261.SS,20250630,0.03669536
600037.SS,20250630,0.036668494
600850.SS,20250630,0.036508992
688556.SS,20250630,0.036290318
002685.SZ,20250630,0.035998017
688368.SS,20250630,0.035802975
000605.SZ,20250630,0.035581827
688626.SS,20250630,0.035524413
300176.SZ,20250630,0.035447657
002992.SZ,20250630,0.035383463
002505.SZ,20240630,0.034798637
002646.SZ,20250630,0.034486756
301206.SZ,20250630,0.03379713
002567.SZ,20250630,0.03359936
600617.SS,20250630,0.03358257
600157.SS,20250630,0.03311822
300480.SZ,20250630,0.0329116
300069.SZ,20250630,0.032888398
002679.SZ,20250630,0.032033607
002498.SZ,20250630,0.031605825
600505.SS,20250630,0.031212136
603843.SS,20250630,0.030967027
600797.SS,20250630,0.030809596
600530.SS,20250630,0.030756727
001288.SZ,20250630,0.030747876
603258.SS,20250630,0.030253798
300696.SZ,20250630,0.0300702
603155.SS,20250630,0.029987574
300332.SZ,20250630,0.029897556
600318.SS,20250630,0.02988474
600822.SS,20250630,0.029752836
000793.SZ,20250630,0.029747352
603828.SS,20250630,0.029729187
300021.SZ,20250630,0.029728472
605488.SS,20250630,0.029080525
300906.SZ,20250630,0.02893515
002177.SZ,20250630,0.028925791
688280.SS,20250630,0.028344959
600695.SS,20220331,0.027984738
002929.SZ,20250630,0.027932435
688520.SS,20250630,0.027558908
002157.SZ,20250630,0.02750124
600552.SS,20250630,0.027384594
002589.SZ,20250630,0.027254164
603609.SS,20250630,0.027003452
001267.SZ,20250630,0.026692197
603180.SS,20250630,0.026677206
002132.SZ,20250630,0.026512742
001326.SZ,20250630,0.02619508
001201.SZ,20250630,0.025984958
300664.SZ,20250630,0.02549328
600782.SS,20250630,0.025212213
300558.SZ,20250630,0.024980903
300321.SZ,20250630,0.02495806
605398.SS,20250630,0.024793297
300219.SZ,20250630,0.024135306
300374.SZ,20250630,0.024071291
603366.SS,20250630,0.024053693
002386.SZ,20250630,0.02324541
300879.SZ,20250630,0.023174554
000799.SZ,20250630,0.023169845
002389.SZ,20250630,0.0230515
600010.SS,20250630,0.022998884
605339.SS,20250630,0.02281019
600022.SS,20250630,0.021806553
300121.SZ,20250630,0.021579012
002312.SZ,20250630,0.02151917
688466.SS,20250630,0.02141504
002261.SZ,20250630,0.020596072
603121.SS,20250630,0.020043582
300738.SZ,20250630,0.019676968
002746.SZ,20250630,0.019658566
600643.SS,20250630,0.019627512
600073.SS,20250630,0.019547611
300540.SZ,20250630,0.019278184
002793.SZ,20250630,0.019068673
600203.SS,20250630,0.018979922
001210.SZ,20250630,0.018950358
300956.SZ,20250630,0.01834096
300883.SZ,20250630,0.018241867
300238.SZ,20250630,0.018229395
002115.SZ,20250630,0.017198607
603477.SS,20250630,0.017009988
600422.SS,20250630,0.016528651
605366.SS,20250630,0.016490847
002196.SZ,20250630,0.01639463
600774.SS,20250630,0.016080126
002649.SZ,20250630,0.01596728
600158.SS,20250630,0.015869126
000090.SZ,20250630,0.015212074
603056.SS,20250630,0.015018582
603787.SS,20250630,0.014535695
605189.SS,20250630,0.014417648
601999.SS,20250630,0.014128327
600368.SS,20250630,0.014128134
600751.SS,20250630,0.0136628
603002.SS,20250630,0.013553426
605218.SS,20250630,0.013526812
601010.SS,20250630,0.01352334
000631.SZ,20250630,0.013499275
002882.SZ,20250630,0.013433635
002572.SZ,20250630,0.0132241845
000829.SZ,20250630,0.013188019
000420.SZ,20250630,0.012625366
301588.SZ,20250630,0.012501106
600755.SS,20250630,0.011595577
600459.SS,20250630,0.011594117
603895.SS,20250630,0.011582211
300455.SZ,20250630,0.011262476
301118.SZ,20250630,0.011168301
603183.SS,20250630,0.010989085
300657.SZ,20250630,0.010936335
603929.SS,20250630,0.010921225
688310.SS,20250630,0.010794267
002495.SZ,20250630,0.010489851
600213.SS,20240630,0.010316029
003038.SZ,20250630,0.010028794
688357.SS,20250630,0.010019302
300675.SZ,20250630,0.009988517
002074.SZ,20250630,0.0098915845
300283.SZ,20250630,0.008985937
600012.SS,20250630,0.008649752
600241.SS,20250630,0.0085698515
688668.SS,20250630,0.008345857
300737.SZ,20250630,0.007995725
000731.SZ,20250630,0.007964894
002932.SZ,20250630,0.007871106
603936.SS,20250630,0.0077714026
603276.SS,20250630,0.007465914
603657.SS,20250630,0.007107541
002846.SZ,20250630,0.00705342
300791.SZ,20250630,0.0069464
002265.SZ,20250630,0.0068080425
603776.SS,20250630,0.0067863315
603518.SS,20250630,0.0066906363
300615.SZ,20250630,0.0062652677
002029.SZ,20250630,0.00625059
600616.SS,20250630,0.0058321506
002110.SZ,20250630,0.0058012456
603496.SS,20250630,0.00560914
002267.SZ,20250630,0.005095929
603029.SS,20250630,0.004970476
002237.SZ,20250630,0.0046212226
600986.SS,20250630,0.0043214113
601666.SS,20250630,0.004315436
001209.SZ,20250630,0.004166946
688328.SS,20250630,0.0035862625
002309.SZ,20250630,0.0031701475
603272.SS,20250630,0.003091246
000006.SZ,20250630,0.003060028
301133.SZ,20250630,0.002987191
300521.SZ,20250630,0.002629593
600081.SS,20250630,0.0019247681
300567.SZ,20250630,0.0018941164
002476.SZ,20250630,0.001690656
600708.SS,20250630,0.0012809485
600016.SS,20250630,0.001171425
600745.SS,20250630,0.0010314137
002099.SZ,20250630,0.00078214705
600315.SS,20250630,0.0007494241
600626.SS,20250630,0.0006221086
000415.SZ,20250630,0.000460729
002548.SZ,20250630,-9.8735094e-05
603949.SS,20250630,-0.000424847
002181.SZ,20250630,-0.00068454444
002980.SZ,20250630,-0.0008318275
000159.SZ,20250630,-0.0010036379
603269.SS,20250630,-0.0012930185
000158.SZ,20250630,-0.0014009774
000509.SZ,20250630,-0.0014652312
603908.SS,20250630,-0.0019033253
002346.SZ,20250630,-0.0020997077
600078.SS,20250630,-0.002138108
300527.SZ,20250630,-0.0025877655
603118.SS,20250630,-0.0028495193
002457.SZ,20250630,-0.0030834675
002036.SZ,20250630,-0.0034931004
002442.SZ,20250630,-0.00389947
600212.SS,20250630,-0.003995508
000985.SZ,20250630,-0.004141763
603877.SS,20250630,-0.004173279
000920.SZ,20250630,-0.0050121993
603385.SS,20250630,-0.005290255
600029.SS,20250630,-0.005378425
603703.SS,20250630,-0.005654171
300026.SZ,20250630,-0.0058618635
600462.SS,20250331,-0.0061760545
600490.SS,20250630,-0.0065322667
600833.SS,20250630,-0.0068151206
300750.SZ,20250630,-0.0069559664
001378.SZ,20250630,-0.0069973916
300630.SZ,20240930,-0.0072288215
603665.SS,20250630,-0.0076668262
603360.SS,20250630,-0.008775249
603043.SS,20250630,-0.008949488
603117.SS,20250630,-0.009109557
600621.SS,20250630,-0.009574279
601998.SS,20250630,-0.009761959
000815.SZ,20250630,-0.009767428
603278.SS,20250630,-0.010437742
002569.SZ,20250630,-0.010538146
300040.SZ,20250630,-0.010820463
600639.SS,20250630,-0.010877356
002820.SZ,20250630,-0.011000842
001206.SZ,20250630,-0.011380032
300065.SZ,20250630,-0.011398762
600184.SS,20250630,-0.011657357
603681.SS,20250630,-0.012304202
603819.SS,20250630,-0.012524709
300005.SZ,20250630,-0.013077304
605155.SS,20250630,-0.013514772
603011.SS,20250630,-0.01367797
002715.SZ,20250630,-0.014115006
600510.SS,20250630,-0.014154866
600116.SS,20250630,-0.014162064
600259.SS,20250630,-0.014301166
002094.SZ,20250630,-0.01432319
001266.SZ,20250630,-0.014499649
605365.SS,20250630,-0.014507934
688087.SS,20250630,-0.014531657
603848.SS,20250630,-0.014670178
002330.SZ,20250630,-0.015242055
600727.SS,20250630,-0.015541524
002254.SZ,20250630,-0.015662596
603569.SS,20250630,-0.015860096
688618.SS,20250630,-0.016808674
300158.SZ,20250630,-0.016950816
002774.SZ,20250630,-0.016976357
600094.SS,20250630,-0.017255023
688091.SS,20250630,-0.01759331
000948.SZ,20250630,-0.018045366
002712.SZ,20250630,-0.01833281
300509.SZ,20250630,-0.018394455
600491.SS,20250630,-0.018521592
300380.SZ,20250630,-0.018610224
002873.SZ,20250630,-0.019045815
605186.SS,20250630,-0.019071773
603919.SS,20250630,-0.02015628
603162.SS,20250630,-0.0202737
600743.SS,20250630,-0.020434022
600080.SS,20250630,-0.020483866
688597.SS,20250630,-0.0206099
300486.SZ,20250630,-0.020630926
300632.SZ,20250630,-0.021001682
300802.SZ,20250630,-0.02130182
603221.SS,20250630,-0.021506488
600927.SS,20250630,-0.021635398
002077.SZ,20250630,-0.02202046
600084.SS,20250630,-0.022024319
003009.SZ,20250630,-0.02239804
002321.SZ,20250630,-0.022644743
600108.SS,20250630,-0.02302827
688329.SS,20250630,-0.023313403
688558.SS,20250630,-0.023336217
600211.SS,20250630,-0.023462266
600195.SS,20250630,-0.023828343
000532.SZ,20250630,-0.02479127
002180.SZ,20250630,-0.025208429
601086.SS,20250630,-0.025278613
300423.SZ,20250630,-0.02567488
000935.SZ,20250630,-0.025839835
600702.SS,20250630,-0.026758894
002104.SZ,20250630,-0.027105168
300411.SZ,20250630,-0.027155101
688408.SS,20250630,-0.02733007
000848.SZ,20250630,-0.028143063
002725.SZ,20250630,-0.02814567
002256.SZ,20250630,-0.02815941
300422.SZ,20250630,-0.028282702
002628.SZ,20250630,-0.028487757
300373.SZ,20250630,-0.028682724
000977.SZ,20250630,-0.0287465
300772.SZ,20250630,-0.02891998
603316.SS,20250630,-0.0296482
300830.SZ,20250630,-0.0298578
603520.SS,20250630,-0.029950634
601865.SS,20250630,-0.030360594
600306.SS,20240331,-0.030730247
601995.SS,20250630,-0.03074275
600115.SS,20250630,-0.030974284
605077.SS,20250630,-0.031027809
002645.SZ,20250630,-0.031243086
300244.SZ,20250630,-0.031827062
002930.SZ,20250630,-0.03223236
600256.SS,20250630,-0.032266065
688696.SS,20250630,-0.032889485
300351.SZ,20250630,-0.032970816
000868.SZ,20250630,-0.033073768
000937.SZ,20250630,-0.033636615
300249.SZ,20250630,-0.0341361
002661.SZ,20250630,-0.034186557
300314.SZ,20250630,-0.034414724
688063.SS,20250630,-0.034877285
600736.SS,20250630,-0.035185173
600665.SS,20250630,-0.035228834
000596.SZ,20250630,-0.035663173
002423.SZ,20250630,-0.03617838
002514.SZ,20250630,-0.03638281
688722.SS,20250630,-0.036661178
000966.SZ,20250630,-0.036771
002578.SZ,20250630,-0.037111923
300130.SZ,20250630,-0.03732422
600567.SS,20250630,-0.03766094
300691.SZ,20250630,-0.037983477
002289.SZ,20250630,-0.03803295
002766.SZ,20250630,-0.03813462
600409.SS,20250630,-0.038795337
002721.SZ,20250630,-0.039770916
600828.SS,20250630,-0.040136226
603156.SS,20250630,-0.040161073
300033.SZ,20250630,-0.041262418
300822.SZ,20250630,-0.041789897
002337.SZ,20250630,-0.042298928
300569.SZ,20250630,-0.04239966
002876.SZ,20250630,-0.042700812
300095.SZ,20250630,-0.04327561
002889.SZ,20250630,-0.043757826
300225.SZ,20250630,-0.045109674
300761.SZ,20250630,-0.04592757
600848.SS,20250630,-0.045936152
688575.SS,20250630,-0.04595466
600153.SS,20250630,-0.046293423
000007.SZ,20250630,-0.047372892
002184.SZ,20250630,-0.0475258
603507.SS,20250630,-0.04795529
002915.SZ,20250630,-0.048023157
300796.SZ,20250630,-0.04827188
300779.SZ,20250630,-0.0484924
000401.SZ,20250630,-0.04890967
300985.SZ,20250630,-0.049144045
603188.SS,20250630,-0.049173146
603813.SS,20250630,-0.049347207
002408.SZ,20250630,-0.049381092
300463.SZ,20250630,-0.049403638
002178.SZ,20250630,-0.049750417
603779.SS,20250630,-0.050225213
603353.SS,20250630,-0.05032006
603968.SS,20250630,-0.050523326
605567.SS,20250630,-0.0509073
002654.SZ,20250630,-0.051280186
001332.SZ,20250630,-0.051653184
688728.SS,20250630,-0.05247195
002308.SZ,20230930,-0.052756302
002221.SZ,20250630,-0.053396776
600279.SS,20250630,-0.054329738
002856.SZ,20250630,-0.055033714
002242.SZ,20250630,-0.055280805
601028.SS,20240930,-0.055385306
605287.SS,20250630,-0.055664375
002360.SZ,20250630,-0.05642072
688048.SS,20250630,-0.05763799
603322.SS,20250630,-0.05771804
603690.SS,20250630,-0.057990097
002990.SZ,20250630,-0.05823557
688687.SS,20250630,-0.058310464
300114.SZ,20241231,-0.058676586
002718.SZ,20250630,-0.05923532
300304.SZ,20250630,-0.05928096
300424.SZ,20250630,-0.05938501
002167.SZ,20250630,-0.059654906
002092.SZ,20250630,-0.060042053
600802.SS,20250630,-0.06019081
688518.SS,20250630,-0.0604309
002455.SZ,20250630,-0.06074375
300682.SZ,20250630,-0.060887545
002302.SZ,20250630,-0.061085448
002368.SZ,20250630,-0.061153457
600884.SS,20250630,-0.061498627
000908.SZ,20250630,-0.06155087
000520.SZ,20250630,-0.0616322
603208.SS,20250630,-0.06252526
600590.SS,20250630,-0.06404089
600215.SS,20250630,-0.06434315
688505.SS,20250630,-0.064592354
688005.SS,20250630,-0.06477223
600266.SS,20250630,-0.06493706
603060.SS,20250630,-0.06505357
300246.SZ,20250630,-0.06507535
600110.SS,20250630,-0.06536427
688733.SS,20250630,-0.06578365
688022.SS,20250630,-0.0663508
300672.SZ,20250630,-0.066447675
301150.SZ,20250630,-0.06687891
688536.SS,20250630,-0.06720516
603898.SS,20250630,-0.06778209
002719.SZ,20250630,-0.06778275
605289.SS,20250630,-0.06805456
002009.SZ,20250630,-0.068146445
600105.SS,20250630,-0.06840485
603083.SS,20250630,-0.068711
002969.SZ,20250630,-0.06927891
000029.SZ,20250630,-0.06929673
002785.SZ,20250630,-0.07032353
002277.SZ,20250630,-0.0704131
000716.SZ,20250630,-0.07080461
600589.SS,20250630,-0.07085784
002451.SZ,20250630,-0.07112019
603238.SS,20250630,-0.07116552
000632.SZ,20250630,-0.07146336
688071.SS,20250630,-0.0716203
600837.SS,20240930,-0.07215114
600090.SS,20210930,-0.07301791
603000.SS,20250630,-0.073299974
301003.SZ,20250630,-0.07368915
002586.SZ,20250630,-0.07381949
603488.SS,20250630,-0.074140325
600101.SS,20250630,-0.07453124
300687.SZ,20250630,-0.07468186
603633.SS,20250630,-0.07470237
300839.SZ,20250630,-0.07542472
000553.SZ,20250630,-0.075598426
688335.SS,20250630,-0.0759721
600516.SS,20250630,-0.076370254
688078.SS,20250630,-0.07701559
688787.SS,20250630,-0.077371985
002219.SZ,20250630,-0.07807039
300110.SZ,20250630,-0.07833302
002982.SZ,20250630,-0.07838498
600807.SS,20250630,-0.07839764
000049.SZ,20250630,-0.07839911
300194.SZ,20250630,-0.07933606
300363.SZ,20250630,-0.079562604
000505.SZ,20250630,-0.079765305
688981.SS,20250630,-0.080217406
603113.SS,20250630,-0.08045097
600308.SS,20250630,-0.080617815
603839.SS,20250630,-0.08167334
605008.SS,20250630,-0.08170443
600375.SS,20250630,-0.08172177
600770.SS,20250630,-0.08190258
300997.SZ,20250630,-0.08209497
603722.SS,20250630,-0.08241442
600730.SS,20250630,-0.082525946
002428.SZ,20250630,-0.08267613
301190.SZ,20250630,-0.08296792
688121.SS,20250630,-0.08310534
600636.SS,20250630,-0.083385356
300234.SZ,20250630,-0.08400966
002701.SZ,20250630,-0.08421214
600608.SS,20250630,-0.084446
002391.SZ,20250630,-0.0845654
300259.SZ,20250630,-0.08483751
600075.SS,20250630,-0.08488093
601877.SS,20250630,-0.08537938
002470.SZ,20250630,-0.0854882
688600.SS,20250630,-0.085535794
002943.SZ,20250630,-0.08555631
300294.SZ,20250630,-0.086403504
300252.SZ,20250630,-0.086557016
600798.SS,20250630,-0.08698349
300083.SZ,20250630,-0.0879491
600133.SS,20250630,-0.08801459
002127.SZ,20250630,-0.08811231
000010.SZ,20250630,-0.08836888
000678.SZ,20250630,-0.08869025
605388.SS,20250630,-0.08893491
300823.SZ,20250630,-0.089982286
688779.SS,20250630,-0.09047885
300676.SZ,20250630,-0.0906672
600533.SS,20250630,-0.09102448
002936.SZ,20250630,-0.0911782
600860.SS,20250630,-0.09139864
300425.SZ,20250630,-0.091627285
300635.SZ,20250630,-0.091818795
300582.SZ,20250630,-0.092549205
603980.SS,20250630,-0.092943825
688359.SS,20250630,-0.09294926
000037.SZ,20250630,-0.0933013
001211.SZ,20250630,-0.09391312
300120.SZ,20250630,-0.09454048
300838.SZ,20250630,-0.0964468
301005.SZ,20250630,-0.096533895
002799.SZ,20250630,-0.0971355
